,file_path,emotion,emotional_intensity
7908,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IEO_FEA_MD.wav,fearful,2
7909,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_ITH_HAP_XX.wav,happy,2
7910,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_ITH_SAD_XX.wav,sad,2
7911,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IOM_HAP_XX.wav,happy,2
7912,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_ITH_NEU_XX.wav,neutral,2
7913,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IOM_NEU_XX.wav,neutral,2
7914,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IEO_SAD_HI.wav,sad,3
7915,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IEO_HAP_HI.wav,happy,3
7916,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IEO_HAP_MD.wav,happy,2
7917,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IEO_SAD_LO.wav,sad,1
7918,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_ITH_ANG_XX.wav,angry,2
7919,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_ITH_FEA_XX.wav,fearful,2
7920,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_ITS_FEA_XX.wav,fearful,2
7921,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IWL_FEA_XX.wav,fearful,2
7922,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IWL_SAD_XX.wav,sad,2
7923,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IWW_ANG_XX.wav,angry,2
7924,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IWL_ANG_XX.wav,angry,2
7925,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IWL_NEU_XX.wav,neutral,2
7926,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_ITS_SAD_XX.wav,sad,2
7927,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_ITS_NEU_XX.wav,neutral,2
7928,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IWW_DIS_XX.wav,disgust,2
7929,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IWW_FEA_XX.wav,fearful,2
7930,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_ITS_DIS_XX.wav,disgust,2
7931,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IWL_DIS_XX.wav,disgust,2
7932,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_ITS_ANG_XX.wav,angry,2
7933,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IWL_HAP_XX.wav,happy,2
7934,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_ITS_HAP_XX.wav,happy,2
7935,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TAI_SAD_XX.wav,sad,2
7936,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TIE_DIS_XX.wav,disgust,2
7937,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TIE_HAP_XX.wav,happy,2
7938,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_MTI_DIS_XX.wav,disgust,2
7939,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TAI_ANG_XX.wav,angry,2
7940,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_MTI_FEA_XX.wav,fearful,2
7941,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TAI_HAP_XX.wav,happy,2
7942,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_MTI_ANG_XX.wav,angry,2
7943,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_MTI_SAD_XX.wav,sad,2
7944,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_MTI_NEU_XX.wav,neutral,2
7945,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TAI_NEU_XX.wav,neutral,2
7946,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TIE_FEA_XX.wav,fearful,2
7947,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_MTI_HAP_XX.wav,happy,2
7948,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IWW_NEU_XX.wav,neutral,2
7949,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IWW_SAD_XX.wav,sad,2
7950,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TIE_ANG_XX.wav,angry,2
7951,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TAI_FEA_XX.wav,fearful,2
7952,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TAI_DIS_XX.wav,disgust,2
7953,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_IWW_HAP_XX.wav,happy,2
7954,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_DFA_ANG_XX.wav,angry,2
7955,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TSI_NEU_XX.wav,neutral,2
7956,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TSI_ANG_XX.wav,angry,2
7957,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_WSI_HAP_XX.wav,happy,2
7958,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_WSI_NEU_XX.wav,neutral,2
7959,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TSI_HAP_XX.wav,happy,2
7960,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_DFA_DIS_XX.wav,disgust,2
7961,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_WSI_ANG_XX.wav,angry,2
7962,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_WSI_FEA_XX.wav,fearful,2
7963,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_WSI_SAD_XX.wav,sad,2
7964,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TSI_DIS_XX.wav,disgust,2
7965,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TSI_SAD_XX.wav,sad,2
7966,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_WSI_DIS_XX.wav,disgust,2
7967,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TIE_SAD_XX.wav,sad,2
7968,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TSI_FEA_XX.wav,fearful,2
7969,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1012_TIE_NEU_XX.wav,neutral,2
7970,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_DFA_HAP_XX.wav,happy,2
7971,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_DFA_SAD_XX.wav,sad,2
7972,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_ANG_HI.wav,angry,3
7973,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_DFA_FEA_XX.wav,fearful,2
7974,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_DFA_NEU_XX.wav,neutral,2
7975,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_HAP_HI.wav,happy,3
7976,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_DIS_HI.wav,disgust,3
7977,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IOM_FEA_XX.wav,fearful,2
7978,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IOM_DIS_XX.wav,disgust,2
7979,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IOM_ANG_XX.wav,angry,2
7980,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_FEA_MD.wav,fearful,2
7981,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_SAD_LO.wav,sad,1
7982,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_ANG_LO.wav,angry,1
7983,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IOM_HAP_XX.wav,happy,2
7984,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IOM_NEU_XX.wav,neutral,2
7985,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_SAD_MD.wav,sad,2
7986,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_ANG_MD.wav,angry,2
7987,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_DIS_MD.wav,disgust,2
7988,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_NEU_XX.wav,neutral,2
7989,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_SAD_HI.wav,sad,3
7990,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_HAP_LO.wav,happy,1
7991,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IOM_SAD_XX.wav,sad,2
7992,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_HAP_MD.wav,happy,2
7993,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_FEA_LO.wav,fearful,1
7994,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_FEA_HI.wav,fearful,3
7995,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IEO_DIS_LO.wav,disgust,1
7996,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_ITH_DIS_XX.wav,disgust,2
7997,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_ITS_DIS_XX.wav,disgust,2
7998,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_MTI_FEA_XX.wav,fearful,2
7999,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IWW_SAD_XX.wav,sad,2
8000,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_ITH_NEU_XX.wav,neutral,2
8001,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IWW_NEU_XX.wav,neutral,2
8002,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_ITS_HAP_XX.wav,happy,2
8003,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IWL_FEA_XX.wav,fearful,2
8004,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_MTI_DIS_XX.wav,disgust,2
8005,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_ITH_SAD_XX.wav,sad,2
8006,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IWW_DIS_XX.wav,disgust,2
8007,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IWW_FEA_XX.wav,fearful,2
8008,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IWW_HAP_XX.wav,happy,2
8009,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_ITS_SAD_XX.wav,sad,2
8010,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IWL_ANG_XX.wav,angry,2
8011,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_ITS_NEU_XX.wav,neutral,2
8012,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_ITH_FEA_XX.wav,fearful,2
8013,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_ITS_FEA_XX.wav,fearful,2
8014,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IWL_HAP_XX.wav,happy,2
8015,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IWL_DIS_XX.wav,disgust,2
8016,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_ITH_ANG_XX.wav,angry,2
8017,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IWW_ANG_XX.wav,angry,2
8018,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IWL_SAD_XX.wav,sad,2
8019,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_MTI_ANG_XX.wav,angry,2
8020,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_IWL_NEU_XX.wav,neutral,2
8021,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_ITS_ANG_XX.wav,angry,2
8022,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_ITH_HAP_XX.wav,happy,2
8023,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TAI_ANG_XX.wav,angry,2
8024,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_MTI_SAD_XX.wav,sad,2
8025,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TAI_DIS_XX.wav,disgust,2
8026,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TAI_NEU_XX.wav,neutral,2
8027,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_MTI_HAP_XX.wav,happy,2
8028,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TIE_DIS_XX.wav,disgust,2
8029,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TAI_FEA_XX.wav,fearful,2
8030,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TAI_HAP_XX.wav,happy,2
8031,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TAI_SAD_XX.wav,sad,2
8032,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TIE_ANG_XX.wav,angry,2
8033,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_MTI_NEU_XX.wav,neutral,2
8034,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_WSI_FEA_XX.wav,fearful,2
8035,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TSI_DIS_XX.wav,disgust,2
8036,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_WSI_ANG_XX.wav,angry,2
8037,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TSI_SAD_XX.wav,sad,2
8038,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TIE_FEA_XX.wav,fearful,2
8039,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TSI_NEU_XX.wav,neutral,2
8040,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TIE_NEU_XX.wav,neutral,2
8041,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_WSI_DIS_XX.wav,disgust,2
8042,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TSI_FEA_XX.wav,fearful,2
8043,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TIE_HAP_XX.wav,happy,2
8044,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TSI_HAP_XX.wav,happy,2
8045,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TSI_ANG_XX.wav,angry,2
8046,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_TIE_SAD_XX.wav,sad,2
8047,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_ANG_HI.wav,angry,3
8048,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_DIS_MD.wav,disgust,2
8049,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_DIS_LO.wav,disgust,1
8050,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_DFA_NEU_XX.wav,neutral,2
8051,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_DFA_ANG_XX.wav,angry,2
8052,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_WSI_NEU_XX.wav,neutral,2
8053,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_DFA_DIS_XX.wav,disgust,2
8054,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_WSI_HAP_XX.wav,happy,2
8055,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_DFA_HAP_XX.wav,happy,2
8056,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_ANG_MD.wav,angry,2
8057,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_DIS_HI.wav,disgust,3
8058,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_DFA_FEA_XX.wav,fearful,2
8059,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1013_WSI_SAD_XX.wav,sad,2
8060,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_FEA_HI.wav,fearful,3
8061,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_HAP_LO.wav,happy,1
8062,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_FEA_MD.wav,fearful,2
8063,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_HAP_HI.wav,happy,3
8064,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_DFA_SAD_XX.wav,sad,2
8065,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_FEA_LO.wav,fearful,1
8066,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_ANG_LO.wav,angry,1
8067,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_HAP_MD.wav,happy,2
8068,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_ITH_NEU_XX.wav,neutral,2
8069,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IOM_HAP_XX.wav,happy,2
8070,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_SAD_HI.wav,sad,3
8071,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_ITS_ANG_XX.wav,angry,2
8072,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IOM_DIS_XX.wav,disgust,2
8073,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IOM_NEU_XX.wav,neutral,2
8074,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_ITH_DIS_XX.wav,disgust,2
8075,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_ITH_ANG_XX.wav,angry,2
8076,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_SAD_MD.wav,sad,2
8077,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_ITH_HAP_XX.wav,happy,2
8078,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_ITH_FEA_XX.wav,fearful,2
8079,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IOM_ANG_XX.wav,angry,2
8080,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IOM_FEA_XX.wav,fearful,2
8081,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_SAD_LO.wav,sad,1
8082,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IEO_NEU_XX.wav,neutral,2
8083,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_ITH_SAD_XX.wav,sad,2
8084,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IOM_SAD_XX.wav,sad,2
8085,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IWL_HAP_XX.wav,happy,2
8086,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IWL_SAD_XX.wav,sad,2
8087,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IWL_NEU_XX.wav,neutral,2
8088,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_ITS_NEU_XX.wav,neutral,2
8089,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IWW_NEU_XX.wav,neutral,2
8090,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IWW_DIS_XX.wav,disgust,2
8091,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_ITS_DIS_XX.wav,disgust,2
8092,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IWW_SAD_XX.wav,sad,2
8093,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IWW_ANG_XX.wav,angry,2
8094,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IWL_ANG_XX.wav,angry,2
8095,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_ITS_HAP_XX.wav,happy,2
8096,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_ITS_FEA_XX.wav,fearful,2
8097,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IWW_HAP_XX.wav,happy,2
8098,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_ITS_SAD_XX.wav,sad,2
8099,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IWL_DIS_XX.wav,disgust,2
8100,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IWW_FEA_XX.wav,fearful,2
8101,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_IWL_FEA_XX.wav,fearful,2
8102,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TIE_ANG_XX.wav,angry,2
8103,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_MTI_HAP_XX.wav,happy,2
8104,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TAI_SAD_XX.wav,sad,2
8105,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TAI_ANG_XX.wav,angry,2
8106,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TAI_NEU_XX.wav,neutral,2
8107,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TAI_HAP_XX.wav,happy,2
8108,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_MTI_SAD_XX.wav,sad,2
8109,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TIE_DIS_XX.wav,disgust,2
8110,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_MTI_ANG_XX.wav,angry,2
8111,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TAI_DIS_XX.wav,disgust,2
8112,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TAI_FEA_XX.wav,fearful,2
8113,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_MTI_FEA_XX.wav,fearful,2
8114,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_MTI_DIS_XX.wav,disgust,2
8115,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_MTI_NEU_XX.wav,neutral,2
8116,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TSI_NEU_XX.wav,neutral,2
8117,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TSI_DIS_XX.wav,disgust,2
8118,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TIE_FEA_XX.wav,fearful,2
8119,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_WSI_ANG_XX.wav,angry,2
8120,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TSI_HAP_XX.wav,happy,2
8121,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TSI_SAD_XX.wav,sad,2
8122,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TSI_FEA_XX.wav,fearful,2
8123,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TIE_NEU_XX.wav,neutral,2
8124,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TIE_SAD_XX.wav,sad,2
8125,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TSI_ANG_XX.wav,angry,2
8126,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_TIE_HAP_XX.wav,happy,2
8127,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_WSI_DIS_XX.wav,disgust,2
8128,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1015_DFA_ANG_XX.wav,angry,2
8129,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_WSI_HAP_XX.wav,happy,2
8130,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_WSI_NEU_XX.wav,neutral,2
8131,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_WSI_SAD_XX.wav,sad,2
8132,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1014_WSI_FEA_XX.wav,fearful,2
8133,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1015_DFA_SAD_XX.wav,sad,2
8134,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1015_IEO_ANG_HI.wav,angry,3
8135,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1015_DFA_NEU_XX.wav,neutral,2
8136,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1015_DFA_DIS_XX.wav,disgust,2
8137,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1015_IEO_SAD_MD.wav,sad,2
8138,/content/drive/MyDrive/Dataset/Emotional Speech Audio/CREMA-D/1015_DFA_FEA_XX.wav,fearful,2
